iteration,X,Y
1843,0.1058,-3.255937014
1844,0.1064,-3.246766132
1845,0.107,-3.237603214
1846,0.1076,-3.228448258
1847,0.1082,-3.219301261
1848,0.1088,-3.210162221
1849,0.1094,-3.201031135
1850,0.11,-3.191908
1851,0.1106,-3.182792814
1852,0.1112,-3.173685574
1853,0.1118,-3.164586278
1854,0.1124,-3.155494923
1855,0.113,-3.146411506
1856,0.1136,-3.137336025
1857,0.1142,-3.128268477
1858,0.1148,-3.11920886
1859,0.1154,-3.110157171
1860,0.116,-3.101113408
1861,0.1166,-3.092077567
1862,0.1172,-3.083049647
1863,0.1178,-3.074029644
1864,0.1184,-3.065017557
1865,0.119,-3.056013382
1866,0.1196,-3.047017117
1867,0.1202,-3.038028759
1868,0.1208,-3.029048306
1869,0.1214,-3.020075755
1870,0.122,-3.011111104
1871,0.1226,-3.00215435
1872,0.1232,-2.99320549
1873,0.1238,-2.984264521
1874,0.1244,-2.975331442
1875,0.125,-2.96640625
1876,0.1256,-2.957488942
1877,0.1262,-2.948579515
1878,0.1268,-2.939677966
1879,0.1274,-2.930784294
1880,0.128,-2.921898496
1881,0.1286,-2.913020569
1882,0.1292,-2.90415051
1883,0.1298,-2.895288317
1884,0.1304,-2.886433987
1885,0.131,-2.877587518
1886,0.1316,-2.868748907
1887,0.1322,-2.859918152
1888,0.1328,-2.851095249
1889,0.1334,-2.842280197
1890,0.134,-2.833472992
1891,0.1346,-2.824673633
1892,0.1352,-2.815882116
1893,0.1358,-2.807098439
1894,0.1364,-2.798322599
1895,0.137,-2.789554594
1896,0.1376,-2.780794421
1897,0.1382,-2.772042078
1898,0.1388,-2.763297562
1899,0.1394,-2.75456087
1900,0.14,-2.745832
1901,0.1406,-2.737110949
1902,0.1412,-2.728397715
1903,0.1418,-2.719692295
1904,0.1424,-2.710994686
1905,0.143,-2.702304886
1906,0.1436,-2.693622892
1907,0.1442,-2.684948702
1908,0.1448,-2.676282313
1909,0.1454,-2.667623723
1910,0.146,-2.658972928
1911,0.1466,-2.650329927
1912,0.1472,-2.641694716
1913,0.1478,-2.633067293
1914,0.1484,-2.624447656
1915,0.149,-2.615835802
1916,0.1496,-2.607231728
1917,0.1502,-2.598635432
1918,0.1508,-2.590046911
1919,0.1514,-2.581466163
1920,0.152,-2.572893184
1921,0.1526,-2.564327973
1922,0.1532,-2.555770526
1923,0.1538,-2.547220842
1924,0.1544,-2.538678918
1925,0.155,-2.53014475
1926,0.1556,-2.521618337
1927,0.1562,-2.513099675
1928,0.1568,-2.504588763
1929,0.1574,-2.496085598
1930,0.158,-2.487590176
1931,0.1586,-2.479102496
1932,0.1592,-2.470622555
1933,0.1598,-2.46215035
1934,0.1604,-2.453685878
1935,0.161,-2.445229138
1936,0.1616,-2.436780126
1937,0.1622,-2.42833884
1938,0.1628,-2.419905278
1939,0.1634,-2.411479436
1940,0.164,-2.403061312
1941,0.1646,-2.394650904
1942,0.1652,-2.386248208
1943,0.1658,-2.377853223
1944,0.1664,-2.369465946
1945,0.167,-2.361086374
1946,0.1676,-2.352714504
1947,0.1682,-2.344350335
1948,0.1688,-2.335993863
1949,0.1694,-2.327645085
1950,0.17,-2.319304
1951,0.1706,-2.310970604
1952,0.1712,-2.302644896
1953,0.1718,-2.294326872
1954,0.1724,-2.286016529
1955,0.173,-2.277713866
1956,0.1736,-2.269418879
1957,0.1742,-2.261131567
1958,0.1748,-2.252851926
1959,0.1754,-2.244579954
1960,0.176,-2.236315648
1961,0.1766,-2.228059006
1962,0.1772,-2.219810025
1963,0.1778,-2.211568702
1964,0.1784,-2.203335035
1965,0.179,-2.195109022
1966,0.1796,-2.186890659
1967,0.1802,-2.178679945
1968,0.1808,-2.170476876
1969,0.1814,-2.16228145
1970,0.182,-2.154093664
1971,0.1826,-2.145913516
1972,0.1832,-2.137741003
1973,0.1838,-2.129576123
1974,0.1844,-2.121418873
1975,0.185,-2.11326925
1976,0.1856,-2.105127252
1977,0.1862,-2.096992876
1978,0.1868,-2.08886612
1979,0.1874,-2.080746981
1980,0.188,-2.072635456
1981,0.1886,-2.064531543
1982,0.1892,-2.056435239
1983,0.1898,-2.048346542
1984,0.1904,-2.040265449
1985,0.191,-2.032191958
1986,0.1916,-2.024126065
1987,0.1922,-2.016067769
1988,0.1928,-2.008017066
1989,0.1934,-1.999973955
1990,0.194,-1.991938432
1991,0.1946,-1.983910495
1992,0.1952,-1.975890141
1993,0.1958,-1.967877368
1994,0.1964,-1.959872173
1995,0.197,-1.951874554
1996,0.1976,-1.943884508
1997,0.1982,-1.935902032
1998,0.1988,-1.927927123
1999,0.1994,-1.91995978
2000,0.2,-1.912
2001,0.2006,-1.90404778
2002,0.2012,-1.896103117
2003,0.2018,-1.888166008
2004,0.2024,-1.880236452
2005,0.203,-1.872314446
2006,0.2036,-1.864399987
2007,0.2042,-1.856493072
2008,0.2048,-1.848593699
2009,0.2054,-1.840701865
2010,0.206,-1.832817568
2011,0.2066,-1.824940805
2012,0.2072,-1.817071574
2013,0.2078,-1.809209871
2014,0.2084,-1.801355695
2015,0.209,-1.793509042
2016,0.2096,-1.785669911
2017,0.2102,-1.777838298
2018,0.2108,-1.770014201
2019,0.2114,-1.762197617
2020,0.212,-1.754388544
2021,0.2126,-1.746586979
2022,0.2132,-1.73879292
2023,0.2138,-1.731006364
2024,0.2144,-1.723227308
2025,0.215,-1.71545575
2026,0.2156,-1.707691687
2027,0.2162,-1.699935117
2028,0.2168,-1.692186037
2029,0.2174,-1.684444444
2030,0.218,-1.676710336
2031,0.2186,-1.66898371
2032,0.2192,-1.661264564
2033,0.2198,-1.653552895
2034,0.2204,-1.645848701
2035,0.221,-1.638151978
2036,0.2216,-1.630462725
2037,0.2222,-1.622780938
2038,0.2228,-1.615106615
2039,0.2234,-1.607439754
2040,0.224,-1.599780352
2041,0.2246,-1.592128406
2042,0.2252,-1.584483914
2043,0.2258,-1.576846873
2044,0.2264,-1.569217281
2045,0.227,-1.561595134
2046,0.2276,-1.553980431
2047,0.2282,-1.546373168
2048,0.2288,-1.538773344
2049,0.2294,-1.531180956
2050,0.23,-1.523596
2051,0.2306,-1.516018475
2052,0.2312,-1.508448377
2053,0.2318,-1.500885705
2054,0.2324,-1.493330456
2055,0.233,-1.485782626
2056,0.2336,-1.478242214
2057,0.2342,-1.470709217
2058,0.2348,-1.463183632
2059,0.2354,-1.455665456
2060,0.236,-1.448154688
2061,0.2366,-1.440651324
2062,0.2372,-1.433155362
2063,0.2378,-1.4256668
2064,0.2384,-1.418185634
2065,0.239,-1.410711862
2066,0.2396,-1.403245482
2067,0.2402,-1.39578649
2068,0.2408,-1.388334885
2069,0.2414,-1.380890664
2070,0.242,-1.373453824
2071,0.2426,-1.366024362
2072,0.2432,-1.358602277
2073,0.2438,-1.351187565
2074,0.2444,-1.343780223
2075,0.245,-1.33638025
2076,0.2456,-1.328987642
2077,0.2462,-1.321602398
2078,0.2468,-1.314224514
2079,0.2474,-1.306853987
2080,0.248,-1.299490816
2081,0.2486,-1.292134997
2082,0.2492,-1.284786529
2083,0.2498,-1.277445408
2084,0.2504,-1.270111632
2085,0.251,-1.262785198
2086,0.2516,-1.255466104
2087,0.2522,-1.248154347
2088,0.2528,-1.240849924
2089,0.2534,-1.233552833
2090,0.254,-1.226263072
2091,0.2546,-1.218980637
2092,0.2552,-1.211705527
2093,0.2558,-1.204437738
2094,0.2564,-1.197177268
2095,0.257,-1.189924114
2096,0.2576,-1.182678274
2097,0.2582,-1.175439745
2098,0.2588,-1.168208525
2099,0.2594,-1.160984611
2100,0.26,-1.153768
2101,0.2606,-1.14655869
2102,0.2612,-1.139356678
2103,0.2618,-1.132161962
2104,0.2624,-1.124974539
2105,0.263,-1.117794406
2106,0.2636,-1.110621561
2107,0.2642,-1.103456001
2108,0.2648,-1.096297724
2109,0.2654,-1.089146727
2110,0.266,-1.082003008
2111,0.2666,-1.074866563
2112,0.2672,-1.067737391
2113,0.2678,-1.060615488
2114,0.2684,-1.053500853
2115,0.269,-1.046393482
2116,0.2696,-1.039293373
2117,0.2702,-1.032200523
2118,0.2708,-1.02511493
2119,0.2714,-1.018036591
2120,0.272,-1.010965504
2121,0.2726,-1.003901666
2122,0.2732,-0.996845074
2123,0.2738,-0.989795725
2124,0.2744,-0.982753618
2125,0.275,-0.97571875
2126,0.2756,-0.968691118
2127,0.2762,-0.961670719
2128,0.2768,-0.95465755
2129,0.2774,-0.94765161
2130,0.278,-0.940652896
2131,0.2786,-0.933661405
2132,0.2792,-0.926677134
2133,0.2798,-0.919700081
2134,0.2804,-0.912730243
2135,0.281,-0.905767618
2136,0.2816,-0.898812203
2137,0.2822,-0.891863996
2138,0.2828,-0.884922993
2139,0.2834,-0.877989193
2140,0.284,-0.871062592
2141,0.2846,-0.864143189
2142,0.2852,-0.85723098
2143,0.2858,-0.850325963
2144,0.2864,-0.843428135
2145,0.287,-0.836537494
2146,0.2876,-0.829654037
2147,0.2882,-0.822777762
2148,0.2888,-0.815908666
2149,0.2894,-0.809046746
2150,0.29,-0.802192
2151,0.2906,-0.795344425
2152,0.2912,-0.788504019
2153,0.2918,-0.781670779
2154,0.2924,-0.774844702
2155,0.293,-0.768025786
2156,0.2936,-0.761214028
2157,0.2942,-0.754409426
2158,0.2948,-0.747611977
2159,0.2954,-0.740821679
2160,0.296,-0.734038528
2161,0.2966,-0.727262523
2162,0.2972,-0.72049366
2163,0.2978,-0.713731937
2164,0.2984,-0.706977352
2165,0.299,-0.700229902
2166,0.2996,-0.693489584
2167,0.3002,-0.686756396
2168,0.3008,-0.680030335
2169,0.3014,-0.673311399
2170,0.302,-0.666599584
2171,0.3026,-0.659894889
2172,0.3032,-0.65319731
2173,0.3038,-0.646506846
2174,0.3044,-0.639823494
2175,0.305,-0.63314725
2176,0.3056,-0.626478113
2177,0.3062,-0.619816079
2178,0.3068,-0.613161147
2179,0.3074,-0.606513314
2180,0.308,-0.599872576
2181,0.3086,-0.593238932
2182,0.3092,-0.586612379
2183,0.3098,-0.579992914
2184,0.3104,-0.573380534
2185,0.311,-0.566775238
2186,0.3116,-0.560177022
2187,0.3122,-0.553585884
2188,0.3128,-0.547001822
2189,0.3134,-0.540424832
2190,0.314,-0.533854912
2191,0.3146,-0.52729206
2192,0.3152,-0.520736272
2193,0.3158,-0.514187547
2194,0.3164,-0.507645882
2195,0.317,-0.501111274
2196,0.3176,-0.49458372
2197,0.3182,-0.488063219
2198,0.3188,-0.481549767
2199,0.3194,-0.475043361
2200,0.32,-0.468544
2201,0.3206,-0.46205168
2202,0.3212,-0.4555664
2203,0.3218,-0.449088156
2204,0.3224,-0.442616945
2205,0.323,-0.436152766
2206,0.3236,-0.429695615
2207,0.3242,-0.423245491
2208,0.3248,-0.41680239
2209,0.3254,-0.41036631
2210,0.326,-0.403937248
2211,0.3266,-0.397515202
2212,0.3272,-0.391100169
2213,0.3278,-0.384692146
2214,0.3284,-0.378291131
2215,0.329,-0.371897122
2216,0.3296,-0.365510115
2217,0.3302,-0.359130109
2218,0.3308,-0.3527571
2219,0.3314,-0.346391086
2220,0.332,-0.340032064
2221,0.3326,-0.333680032
2222,0.3332,-0.327334987
2223,0.3338,-0.320996927
2224,0.3344,-0.314665849
2225,0.335,-0.30834175
2226,0.3356,-0.302024628
2227,0.3362,-0.29571448
2228,0.3368,-0.289411304
2229,0.3374,-0.283115097
2230,0.338,-0.276825856
2231,0.3386,-0.270543579
2232,0.3392,-0.264268263
2233,0.3398,-0.257999906
2234,0.3404,-0.251738505
2235,0.341,-0.245484058
2236,0.3416,-0.239236561
2237,0.3422,-0.232996013
2238,0.3428,-0.22676241
2239,0.3434,-0.220535751
2240,0.344,-0.214316032
2241,0.3446,-0.208103251
2242,0.3452,-0.201897405
2243,0.3458,-0.195698492
2244,0.3464,-0.189506509
2245,0.347,-0.183321454
2246,0.3476,-0.177143324
2247,0.3482,-0.170972116
2248,0.3488,-0.164807827
2249,0.3494,-0.158650456
2250,0.35,-0.1525
2251,0.3506,-0.146356456
2252,0.3512,-0.140219821
2253,0.3518,-0.134090092
2254,0.3524,-0.127967268
2255,0.353,-0.121851346
2256,0.3536,-0.115742323
2257,0.3542,-0.109640196
2258,0.3548,-0.103544963
2259,0.3554,-0.097456621
2260,0.356,-0.091375168
2261,0.3566,-0.085300601
2262,0.3572,-0.079232918
2263,0.3578,-0.073172115
2264,0.3584,-0.067118191
2265,0.359,-0.061071142
2266,0.3596,-0.055030967
2267,0.3602,-0.048997662
2268,0.3608,-0.042971225
2269,0.3614,-0.036951653
2270,0.362,-0.030938944
2271,0.3626,-0.024933095
2272,0.3632,-0.018934104
2273,0.3638,-0.012941968
2274,0.3644,-0.006956684
2275,0.365,-9.78E-04
2276,0.3656,0.004993337
2277,0.3662,0.010958079
2278,0.3668,0.016915979
2279,0.3674,0.02286704
2280,0.368,0.028811264
2281,0.3686,0.034748654
2282,0.3692,0.040679212
2283,0.3698,0.046602941
2284,0.3704,0.052519843
2285,0.371,0.058429922
2286,0.3716,0.064333179
2287,0.3722,0.070229618
2288,0.3728,0.076119241
2289,0.3734,0.08200205
2290,0.374,0.087878048
2291,0.3746,0.093747238
2292,0.3752,0.099609622
2293,0.3758,0.105465203
2294,0.3764,0.111313983
2295,0.377,0.117155966
2296,0.3776,0.122991153
2297,0.3782,0.128819548
2298,0.3788,0.134641152
2299,0.3794,0.140455968
2300,0.38,0.146264
2301,0.3806,0.152065249
2302,0.3812,0.157859719
2303,0.3818,0.163647411
2304,0.3824,0.169428328
2305,0.383,0.175202474
2306,0.3836,0.18096985
2307,0.3842,0.186730459
2308,0.3848,0.192484304
2309,0.3854,0.198231388
2310,0.386,0.203971712
2311,0.3866,0.20970528
2312,0.3872,0.215432094
2313,0.3878,0.221152156
2314,0.3884,0.22686547
2315,0.389,0.232572038
2316,0.3896,0.238271862
2317,0.3902,0.243964946
2318,0.3908,0.249651291
2319,0.3914,0.2553309
2320,0.392,0.261003776
2321,0.3926,0.266669922
2322,0.3932,0.272329339
2323,0.3938,0.277982031
2324,0.3944,0.283628001
2325,0.395,0.28926725
2326,0.3956,0.294899782
2327,0.3962,0.300525598
2328,0.3968,0.306144702
2329,0.3974,0.311757097
2330,0.398,0.317362784
2331,0.3986,0.322961767
2332,0.3992,0.328554047
2333,0.3998,0.334139628
2334,0.4004,0.339718512
2335,0.401,0.345290702
2336,0.4016,0.3508562
2337,0.4022,0.356415009
2338,0.4028,0.361967132
2339,0.4034,0.367512571
2340,0.404,0.373051328
2341,0.4046,0.378583407
2342,0.4052,0.384108809
2343,0.4058,0.389627538
2344,0.4064,0.395139596
2345,0.407,0.400644986
2346,0.4076,0.40614371
2347,0.4082,0.411635771
2348,0.4088,0.417121171
2349,0.4094,0.422599913
2350,0.41,0.428072
2351,0.4106,0.433537434
2352,0.4112,0.438996218
2353,0.4118,0.444448354
2354,0.4124,0.449893845
2355,0.413,0.455332694
2356,0.4136,0.460764903
2357,0.4142,0.466190475
2358,0.4148,0.471609412
2359,0.4154,0.477021717
2360,0.416,0.482427392
2361,0.4166,0.487826441
2362,0.4172,0.493218865
2363,0.4178,0.498604668
2364,0.4184,0.503983851
2365,0.419,0.509356418
2366,0.4196,0.514722371
2367,0.4202,0.520081713
2368,0.4208,0.525434446
2369,0.4214,0.530780573
2370,0.422,0.536120096
2371,0.4226,0.541453018
2372,0.4232,0.546779342
2373,0.4238,0.552099071
2374,0.4244,0.557412206
2375,0.425,0.56271875
2376,0.4256,0.568018706
2377,0.4262,0.573312077
2378,0.4268,0.578598866
2379,0.4274,0.583879074
2380,0.428,0.589152704
2381,0.4286,0.594419759
2382,0.4292,0.599680242
2383,0.4298,0.604934155
2384,0.4304,0.610181501
2385,0.431,0.615422282
2386,0.4316,0.620656501
2387,0.4322,0.62588416
2388,0.4328,0.631105263
2389,0.4334,0.636319811
2390,0.434,0.641527808
2391,0.4346,0.646729255
2392,0.4352,0.651924156
2393,0.4358,0.657112513
2394,0.4364,0.662294329
2395,0.437,0.667469606
2396,0.4376,0.672638347
2397,0.4382,0.677800554
2398,0.4388,0.68295623
2399,0.4394,0.688105378
2400,0.44,0.693248
2401,0.4406,0.698384099
2402,0.4412,0.703513677
2403,0.4418,0.708636737
2404,0.4424,0.713753282
2405,0.443,0.718863314
2406,0.4436,0.723966836
2407,0.4442,0.72906385
2408,0.4448,0.734154359
2409,0.4454,0.739238365
2410,0.446,0.744315872
2411,0.4466,0.749386881
2412,0.4472,0.754451396
2413,0.4478,0.759509419
2414,0.4484,0.764560952
2415,0.449,0.769605998
2416,0.4496,0.77464456
2417,0.4502,0.77967664
2418,0.4508,0.784702241
2419,0.4514,0.789721365
2420,0.452,0.794734016
2421,0.4526,0.799740195
2422,0.4532,0.804739906
2423,0.4538,0.80973315
2424,0.4544,0.81471993
2425,0.455,0.81970025
2426,0.4556,0.824674111
2427,0.4562,0.829641517
2428,0.4568,0.834602469
2429,0.4574,0.83955697
2430,0.458,0.844505024
2431,0.4586,0.849446632
2432,0.4592,0.854381797
2433,0.4598,0.859310522
2434,0.4604,0.86423281
2435,0.461,0.869148662
2436,0.4616,0.874058082
2437,0.4622,0.878961072
2438,0.4628,0.883857634
2439,0.4634,0.888747772
2440,0.464,0.893631488
2441,0.4646,0.898508784
2442,0.4652,0.903379664
2443,0.4658,0.908244129
2444,0.4664,0.913102182
2445,0.467,0.917953826
2446,0.4676,0.922799064
2447,0.4682,0.927637897
2448,0.4688,0.932470329
2449,0.4694,0.937296363
2450,0.47,0.942116
2451,0.4706,0.946929244
2452,0.4712,0.951736096
2453,0.4718,0.95653656
2454,0.4724,0.961330639
2455,0.473,0.966118334
2456,0.4736,0.970899649
2457,0.4742,0.975674585
2458,0.4748,0.980443146
2459,0.4754,0.985205334
2460,0.476,0.989961152
2461,0.4766,0.994710602
2462,0.4772,0.999453687
2463,0.4778,1.00419041
2464,0.4784,1.008920773
2465,0.479,1.013644778
2466,0.4796,1.018362429
2467,0.4802,1.023073727
2468,0.4808,1.027778676
2469,0.4814,1.032477278
2470,0.482,1.037169536
2471,0.4826,1.041855452
2472,0.4832,1.046535029
2473,0.4838,1.051208269
2474,0.4844,1.055875175
2475,0.485,1.06053575
2476,0.4856,1.065189996
2477,0.4862,1.069837916
2478,0.4868,1.074479512
2479,0.4874,1.079114787
2480,0.488,1.083743744
2481,0.4886,1.088366385
2482,0.4892,1.092982713
2483,0.4898,1.09759273
2484,0.4904,1.102196439
2485,0.491,1.106793842
2486,0.4916,1.111384943
2487,0.4922,1.115969743
2488,0.4928,1.120548246
2489,0.4934,1.125120453
2490,0.494,1.129686368
2491,0.4946,1.134245993
2492,0.4952,1.138799331
2493,0.4958,1.143346384
2494,0.4964,1.147887155
2495,0.497,1.152421646
2496,0.4976,1.15694986
2497,0.4982,1.1614718
2498,0.4988,1.165987469
2499,0.4994,1.170496868
2500,0.5,1.175
2501,0.5006,1.179496868
2502,0.5012,1.183987475
2503,0.5018,1.188471824
2504,0.5024,1.192949916
2505,0.503,1.197421754
2506,0.5036,1.201887341
2507,0.5042,1.20634668
2508,0.5048,1.210799773
2509,0.5054,1.215246623
2510,0.506,1.219687232
2511,0.5066,1.224121603
2512,0.5072,1.228549738
2513,0.5078,1.232971641
2514,0.5084,1.237387313
2515,0.509,1.241796758
2516,0.5096,1.246199977
2517,0.5102,1.250596974
2518,0.5108,1.254987751
2519,0.5114,1.259372311
2520,0.512,1.263750656
2521,0.5126,1.268122789
2522,0.5132,1.272488712
2523,0.5138,1.276848428
2524,0.5144,1.28120194
2525,0.515,1.28554925
2526,0.5156,1.289890361
2527,0.5162,1.294225275
2528,0.5168,1.298553995
2529,0.5174,1.302876524
2530,0.518,1.307192864
2531,0.5186,1.311503018
2532,0.5192,1.315806988
2533,0.5198,1.320104777
2534,0.5204,1.324396387
2535,0.521,1.328681822
2536,0.5216,1.332961083
2537,0.5222,1.337234174
2538,0.5228,1.341501097
2539,0.5234,1.345761854
2540,0.524,1.350016448
2541,0.5246,1.354264882
2542,0.5252,1.358507158
2543,0.5258,1.362743279
2544,0.5264,1.366973247
2545,0.527,1.371197066
2546,0.5276,1.375414737
2547,0.5282,1.379626264
2548,0.5288,1.383831648
2549,0.5294,1.388030892
2550,0.53,1.392224
2551,0.5306,1.396410973
2552,0.5312,1.400591815
2553,0.5318,1.404766527
2554,0.5324,1.408935112
2555,0.533,1.413097574
2556,0.5336,1.417253914
2557,0.5342,1.421404135
2558,0.5348,1.42554824
2559,0.5354,1.429686232
2560,0.536,1.433818112
2561,0.5366,1.437943884
2562,0.5372,1.44206355
2563,0.5378,1.446177112
2564,0.5384,1.450284574
2565,0.539,1.454385938
2566,0.5396,1.458481206
2567,0.5402,1.462570382
2568,0.5408,1.466653467
2569,0.5414,1.470730464
2570,0.542,1.474801376
2571,0.5426,1.478866206
2572,0.5432,1.482924955
2573,0.5438,1.486977627
2574,0.5444,1.491024225
2575,0.545,1.49506475
2576,0.5456,1.499099206
2577,0.5462,1.503127594
2578,0.5468,1.507149918
2579,0.5474,1.511166181
2580,0.548,1.515176384
2581,0.5486,1.519180531
2582,0.5492,1.523178623
2583,0.5498,1.527170664
2584,0.5504,1.531156656
2585,0.551,1.535136602
2586,0.5516,1.539110504
2587,0.5522,1.543078365
2588,0.5528,1.547040188
2589,0.5534,1.550995975
2590,0.554,1.554945728
2591,0.5546,1.558889451
2592,0.5552,1.562827145
2593,0.5558,1.566758814
2594,0.5564,1.57068446
2595,0.557,1.574604086
2596,0.5576,1.578517694
2597,0.5582,1.582425287
2598,0.5588,1.586326867
2599,0.5594,1.590222437
2600,0.56,1.594112
2601,0.5606,1.597995558
2602,0.5612,1.601873114
2603,0.5618,1.60574467
2604,0.5624,1.609610229
2605,0.563,1.613469794
2606,0.5636,1.617323367
2607,0.5642,1.621170951
2608,0.5648,1.625012548
2609,0.5654,1.628848161
2610,0.566,1.632677792
2611,0.5666,1.636501445
2612,0.5672,1.640319121
2613,0.5678,1.644130824
2614,0.5684,1.647936555
2615,0.569,1.651736318
2616,0.5696,1.655530115
2617,0.5702,1.659317949
2618,0.5708,1.663099822
2619,0.5714,1.666875737
2620,0.572,1.670645696
2621,0.5726,1.674409702
2622,0.5732,1.678167758
2623,0.5738,1.681919867
2624,0.5744,1.68566603
2625,0.575,1.68940625
2626,0.5756,1.69314053
2627,0.5762,1.696868873
2628,0.5768,1.700591282
2629,0.5774,1.704307758
2630,0.578,1.708018304
2631,0.5786,1.711722923
2632,0.5792,1.715421618
2633,0.5798,1.719114391
2634,0.5804,1.722801245
2635,0.581,1.726482182
2636,0.5816,1.730157205
2637,0.5822,1.733826316
2638,0.5828,1.737489519
2639,0.5834,1.741146815
2640,0.584,1.744798208
2641,0.5846,1.748443699
2642,0.5852,1.752083292
2643,0.5858,1.755716989
2644,0.5864,1.759344793
2645,0.587,1.762966706
2646,0.5876,1.766582731
2647,0.5882,1.77019287
2648,0.5888,1.773797126
2649,0.5894,1.777395502
2650,0.59,1.780988
2651,0.5906,1.784574623
2652,0.5912,1.788155373
2653,0.5918,1.791730253
2654,0.5924,1.795299266
2655,0.593,1.798862414
2656,0.5936,1.8024197
2657,0.5942,1.805971126
2658,0.5948,1.809516695
2659,0.5954,1.813056409
2660,0.596,1.816590272
2661,0.5966,1.820118285
2662,0.5972,1.823640452
2663,0.5978,1.827156775
2664,0.5984,1.830667256
2665,0.599,1.834171898
2666,0.5996,1.837670704
2667,0.6002,1.841163676
2668,0.6008,1.844650817
2669,0.6014,1.848132129
2670,0.602,1.851607616
2671,0.6026,1.855077279
2672,0.6032,1.858541122
2673,0.6038,1.861999146
2674,0.6044,1.865451354
2675,0.605,1.86889775
2676,0.6056,1.872338335
2677,0.6062,1.875773113
2678,0.6068,1.879202085
2679,0.6074,1.882625254
2680,0.608,1.886042624
2681,0.6086,1.889454196
2682,0.6092,1.892859973
2683,0.6098,1.896259958
2684,0.6104,1.899654154
2685,0.611,1.903042562
2686,0.6116,1.906425186
2687,0.6122,1.909802028
2688,0.6128,1.91317309
2689,0.6134,1.916538376
2690,0.614,1.919897888
2691,0.6146,1.923251628
2692,0.6152,1.9265996
2693,0.6158,1.929941805
2694,0.6164,1.933278246
2695,0.617,1.936608926
2696,0.6176,1.939933848
2697,0.6182,1.943253013
2698,0.6188,1.946566425
2699,0.6194,1.949874087
2700,0.62,1.953176
2701,0.6206,1.956472168
2702,0.6212,1.959762592
2703,0.6218,1.963047276
2704,0.6224,1.966326223
2705,0.623,1.969599434
2706,0.6236,1.972866913
2707,0.6242,1.976128661
2708,0.6248,1.979384682
2709,0.6254,1.982634978
2710,0.626,1.985879552
2711,0.6266,1.989118406
2712,0.6272,1.992351543
2713,0.6278,1.995578966
2714,0.6284,1.998800677
2715,0.629,2.002016678
2716,0.6296,2.005226973
2717,0.6302,2.008431563
2718,0.6308,2.011630452
2719,0.6314,2.014823642
2720,0.632,2.018011136
2721,0.6326,2.021192936
2722,0.6332,2.024369045
2723,0.6338,2.027539465
2724,0.6344,2.030704199
2725,0.635,2.03386325
2726,0.6356,2.03701662
2727,0.6362,2.040164312
2728,0.6368,2.043306328
2729,0.6374,2.046442671
2730,0.638,2.049573344
2731,0.6386,2.052698349
2732,0.6392,2.055817689
2733,0.6398,2.058931366
2734,0.6404,2.062039383
2735,0.641,2.065141742
2736,0.6416,2.068238447
2737,0.6422,2.071329499
2738,0.6428,2.074414902
2739,0.6434,2.077494657
2740,0.644,2.080568768
2741,0.6446,2.083637237
2742,0.6452,2.086700067
2743,0.6458,2.08975726
2744,0.6464,2.092808819
2745,0.647,2.095854746
2746,0.6476,2.098895044
2747,0.6482,2.101929716
2748,0.6488,2.104958765
2749,0.6494,2.107982192
2750,0.65,2.111
2751,0.6506,2.114012192
2752,0.6512,2.117018771
2753,0.6518,2.12001974
2754,0.6524,2.1230151
2755,0.653,2.126004854
2756,0.6536,2.128989005
2757,0.6542,2.131967556
2758,0.6548,2.134940509
2759,0.6554,2.137907867
2760,0.656,2.140869632
2761,0.6566,2.143825807
2762,0.6572,2.146776394
2763,0.6578,2.149721397
2764,0.6584,2.152660817
2765,0.659,2.155594658
2766,0.6596,2.158522921
2767,0.6602,2.16144561
2768,0.6608,2.164362727
2769,0.6614,2.167274275
2770,0.662,2.170180256
2771,0.6626,2.173080673
2772,0.6632,2.175975528
2773,0.6638,2.178864824
2774,0.6644,2.181748564
2775,0.665,2.18462675
2776,0.6656,2.187499385
2777,0.6662,2.190366471
2778,0.6668,2.193228011
2779,0.6674,2.196084008
2780,0.668,2.198934464
2781,0.6686,2.201779382
2782,0.6692,2.204618764
2783,0.6698,2.207452613
2784,0.6704,2.210280931
2785,0.671,2.213103722
2786,0.6716,2.215920987
2787,0.6722,2.21873273
2788,0.6728,2.221538953
2789,0.6734,2.224339658
2790,0.674,2.227134848
2791,0.6746,2.229924526
2792,0.6752,2.232708694
2793,0.6758,2.235487355
2794,0.6764,2.238260511
2795,0.677,2.241028166
2796,0.6776,2.243790321
2797,0.6782,2.24654698
2798,0.6788,2.249298144
2799,0.6794,2.252043816
2800,0.68,2.254784
2801,0.6806,2.257518697
2802,0.6812,2.260247911
2803,0.6818,2.262971643
2804,0.6824,2.265689896
2805,0.683,2.268402674
2806,0.6836,2.271109978
2807,0.6842,2.273811811
2808,0.6848,2.276508176
2809,0.6854,2.279199076
2810,0.686,2.281884512
2811,0.6866,2.284564488
2812,0.6872,2.287239006
2813,0.6878,2.289908068
2814,0.6884,2.292571678
2815,0.689,2.295229838
2816,0.6896,2.29788255
2817,0.6902,2.300529818
2818,0.6908,2.303171643
2819,0.6914,2.305808028
2820,0.692,2.308438976
2821,0.6926,2.31106449
2822,0.6932,2.313684571
2823,0.6938,2.316299223
2824,0.6944,2.318908449
2825,0.695,2.32151225
2826,0.6956,2.32411063
